PDatTime;Age;TEMP;JTEMP;STIRR;pH;pO2;AIRSP;MFC_B;MFC_C;MFC_D;VALVE_A;O2SP;VALVE_C;VALVE_D;PUMP_A;PUMP_B;SUBS_A;SUBS_B;SUBS_C;PUMPT_A;FOAMT;ACIDT;BASET;SUBST_A;SUBST_B;SUBST_C;VALVET_A;O2SPT;VALVET_C;VALVET_D;EXT_A;EXT_B;BALANCE_A;BALANCE_B;FLOW_A;REDOX;TURB;pHo;pO2o;EO2;ECO2;AIROV;N2SP;CO2SP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(°C);(°C);(rpm);(pH);(%sat);(lpm);(lpm);(lpm);(lpm);(%);(%);(%);(%);(%);(%);(%);(%);(%);(ml);(ml);(ml);(ml);(ml);(ml);(ml);(l);(l);(l);(l);(%);(%);(g);(kg);(g/h);(mV);(AU);(pH);(%sat);(%);(%);(lpm);(%);(lpm)
12.11.2020 09:34:44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.11.2020 09:39:44;8,33333333333333E-02;27,179893812709;39,2357821906354;800;5,18166335934597;84,197779264214;0,00067475;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0,3;27,9533333333333;0,498333333333333;0,498333333333333;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,00067475;0;0
12.11.2020 09:44:44;0,166666666666667;36,171321547619;42,2480106018519;832,435;5,16309868518518;43,66381;5,26496666666667E-04;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0,3;41,9998444444444;0,999994444444444;1,49666666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;5,26496666666667E-04;0;0
12.11.2020 09:49:44;0,25;38,645138202381;39,3003597106481;965,9864;5,12862995;36,3272033333333;0,0003000025;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0,3;42;1,49667222222222;2,49666666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,0003000025;0;0
12.11.2020 09:54:44;0,333333333333333;38,7541433333333;37,8561523541667;1091,29026666667;5,14724397777778;30,6606233333333;0,0010765;0;0;0;0,248336111111111;0;0;0;0;0;2,5;0;0;0;0,3;42;2,49666666666667;3,49666666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,0010765;0;0
12.11.2020 09:59:44;0,416666666666667;38,10269825;36,8580010833333;965,166666666667;5,15371587777778;40,9693366666667;0,496661983050847;0;0;0;0,499997222222222;0;0;0;0;0;2,5;0;0;0;0,3;42;2,99999444444444;4,49666666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,496661983050847;0;0
12.11.2020 10:04:44;0,5;37,3001500833333;36,0548510833333;800;5,11255693333333;55,4761644444444;0,500702013615819;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;3,49667222222222;5,49666666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500702013615819;0;0
12.11.2020 10:09:44;0,583333333333333;36,50515;35,34985;800;5,10996016111111;68,8896888888889;0,5007725075;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;3,99999444444444;6,49666666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007725075;0;0
12.11.2020 10:14:44;0,666666666666667;35,7548505;34,6970005833333;800;5,13884685555556;76,054;0,501149995833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;4,49667222222222;7,49666666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501149995833333;0;0
12.11.2020 10:19:44;0,75;35,1020005833333;34,097;800;5,16150307222222;78,8581851851852;0,501000998333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;4,99999444444444;8,99333888888889;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501000998333333;0;0
12.11.2020 10:24:44;0,833333333333333;34,502;33,5491505833333;800;5,15702662777778;80,4280547037037;0,500850001666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;5,49667222222222;10,4966611111111;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500850001666667;0;0
12.11.2020 10:29:44;0,916666666666667;33,9541505833333;33,0988505;800;5,14207325555556;81,7578811680217;0,500775499166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;5,99999444444444;11,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775499166667;0;0
12.11.2020 10:34:44;1;33,4516999166667;32,7013000833333;800;5,15186035555556;82,8771320962426;0,5006255;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;6;12,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5006255;0;0
12.11.2020 10:39:44;1,08333333333333;33,0013006666667;32,3038499166667;800;5,16256965;82,5054468468469;0,500624501666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;6,49667222222222;13,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500624501666667;0;0
12.11.2020 10:44:44;1,16666666666667;32,6038499166667;31,89885;800;5,15696683888889;81,53382;0,500625498333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;6,99999444444444;14,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500625498333333;0;0
12.11.2020 10:49:44;1,25;32,19885;31,5460005833333;800;5,14610643333333;80,0769015909091;0,5006990025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;7;15,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5006990025;0;0
12.11.2020 10:54:44;1,33333333333333;31,8460005833333;31,246;800;5,14589368888889;78,0933817424242;0,500849998333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;7;16,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500849998333333;0;0
12.11.2020 10:59:44;1,41666666666667;31,546;30,946;800;5,14113958888889;76,3811073333333;0,5006264975;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;7,49667222222222;17,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5006264975;0;0
12.11.2020 11:04:44;1,5;31,246;30,6981505833333;800;5,12049690555556;75,0646926666667;0,500772506666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;7,99999444444444;18,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500772506666667;0;0
12.11.2020 11:09:44;1,58333333333333;30,946;30,4509994166667;800;5,13242345555556;74,7936994444444;0,501224496666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;8;19,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501224496666667;0;0
12.11.2020 11:14:44;1,66666666666667;30,6981505833333;30,2031505833333;800;5,15293997222222;73,5948847491039;0,501001995833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;8;20,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501001995833333;0;0
12.11.2020 11:19:44;1,75;30,50315;30,0006999166667;800;5,17193334444444;72,1255700921659;0,5006255025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;8,49667222222222;21,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5006255025;0;0
12.11.2020 11:24:44;1,83333333333333;30,3006999166667;29,7981500833333;800;5,1531929;71,4639875091575;0,500624501666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;8,99999444444444;22,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500624501666667;0;0
12.11.2020 11:29:44;1,91666666666667;30,3961534166667;30,29600775;800;5,13741047222222;68,2336823076923;0,500849000833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;9;23,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500849000833333;0;0
12.11.2020 11:34:44;2;30,7489994166667;31,0117445833333;800;5,15348321111111;61,5612362004662;0,500850996666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;9,49667222222222;24,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500850996666667;0;0
12.11.2020 11:39:44;2,08333333333333;31,049;31,1994995833333;800;5,15053657777778;55,613973030303;0,500700001666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;9,99999444444444;25,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500700001666667;0;0
12.11.2020 11:44:44;2,16666666666667;31,2968494166667;31,3345998333333;800;5,14301337222222;51,09081;0,500774500833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;10;26,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500774500833333;0;0
12.11.2020 11:49:44;2,25;31,4471495;31,3949993333333;800;5,13007323333333;46,27304;0,500775498333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;10,4966722222222;27,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775498333333;0;0
12.11.2020 11:54:44;2,33333333333333;31,55215;31,4471505833333;800;5,14383373333333;43,3179023333333;0,5006255;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;10,9999944444444;28,9933388888889;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5006255;0;0
12.11.2020 11:59:44;2,41666666666667;31,7018505;31,4999994166667;806,921666666667;5,15211286666667;40,6111643333333;0,5006990025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;11;30,4966611111111;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5006990025;0;0
12.11.2020 12:04:44;2,5;31,7999989166667;31,5;815,1247;5,13798022222222;40,5218866666667;0,5007754975;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;11;31,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007754975;0;0
12.11.2020 12:09:44;2,58333333333333;31,8;31,6490016666667;817,834433333333;5,14149663888889;41,7469066666667;0,500923503333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;11,4966722222222;32,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500923503333333;0;0
12.11.2020 12:14:44;2,66666666666667;31,8;31,8521489166667;828,1242;5,14001330555555;41,8347033333333;0,500851994166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;11,9999944444444;33,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500851994166667;0;0
12.11.2020 12:19:44;2,75;31,8521505833333;31,75599775;833,851533333333;5,12856325;42,0946566666667;0,500773505833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;12,4966722222222;34,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500773505833333;0;0
12.11.2020 12:24:44;2,83333333333333;31,9496999166667;31,456;838,153866666667;5,13241025555556;43,38045;0,500925496666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;12,9999944444444;35,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925496666667;0;0
12.11.2020 12:29:44;2,91666666666667;31,9949995;31,40185275;842,644466666667;5,15344993333333;43,52701;0,5007755;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;13;36,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007755;0;0
12.11.2020 12:34:44;3;31,995;31,5521495;853,400133333333;5,16248993333333;43,10295;0,500700000833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;13,4966722222222;37,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500700000833333;0;0
12.11.2020 12:39:44;3,08333333333333;31,995;31,7540010833333;858,996666666667;5,17145006666667;43,43817;0,500625499166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;13,9999944444444;38,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500625499166667;0;0
12.11.2020 12:44:44;3,16666666666667;31,995;31,7038460833333;866,345;5,14621955;44,06423;0,500848004166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;14,4966722222222;39,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500848004166667;0;0
12.11.2020 12:49:44;3,25;31,995;31,5521528333333;871,196666666667;5,12045045;44,3559966666667;0,500926494166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;14,9999944444444;40,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500926494166667;0;0
12.11.2020 12:54:44;3,33333333333333;31,995;31,5528488333333;876,664466666667;5,16742898333333;45,15718;0,5007000025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;15,4966722222222;41,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007000025;0;0
12.11.2020 12:59:44;3,41666666666667;31,995;31,5000005833333;879,7744;5,14106915555556;45,2218833333333;0,500774500833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;15,9999944444444;42,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500774500833333;0;0
12.11.2020 13:04:44;3,5;31,995;31,5521505833333;887,9256;5,11957665;45,0135133333333;0,5009245;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;16;43,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5009245;0;0
12.11.2020 13:09:44;3,58333333333333;31,995;31,6049994166667;891,489933333334;5,15856867407407;43,7325566666667;0,500925498333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;16,4966722222222;44,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925498333333;0;0
12.11.2020 13:14:44;3,66666666666667;31,995;31,5528494166667;898,667266666667;5,14410627592593;43,39859;0,500850000833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;16,9999944444444;45,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500850000833333;0;0
12.11.2020 13:19:44;3,75;31,995;31,5521511666667;905,6682;5,12750350555556;42,9978333333333;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;17,4966722222222;46,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
12.11.2020 13:24:44;3,83333333333333;31,995;31,6049994166667;903,613466666667;5,12054326666667;42,65833;0,500775499166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;17,9999944444444;47,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775499166667;0;0
12.11.2020 13:29:44;3,91666666666667;31,995;31,605;905,7232;5,1313836;42,6136266666667;0,500923503333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;18,4966722222222;48,9933388888889;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500923503333333;0;0
12.11.2020 13:34:44;4;31,995;31,5528494166667;922,827466666667;5,13012626111111;40,6258833333333;0,501000995833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;19,4966666666667;50,4966611111111;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501000995833333;0;0
12.11.2020 13:39:44;4,08333333333333;31,995;31,5521511666667;908,489333333333;5,15770532222222;41,0877033333333;0,5009245025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;19,9999944444444;51,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5009245025;0;0
12.11.2020 13:44:44;4,16666666666667;31,995;31,6049994166667;928,2898;5,19240651600753;39,60126;0,500701995833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;20,4966722222222;52,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500701995833333;0;0
12.11.2020 13:49:44;4,25;31,995;31,605;919,273533333333;5,17460320065913;40,2399066666667;0,5007725075;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;20,9999944444444;53,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007725075;0;0
12.11.2020 13:54:44;4,33333333333333;31,995;31,605;933,41;5,1585035;39,1533333333333;0,501224496666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;21,4966722222222;54,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501224496666667;0;0
12.11.2020 13:59:44;4,41666666666667;31,995;31,5528494166667;940,6702;5,14806656111111;39,2681533333333;0,501076496666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;21,9999944444444;55,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501076496666667;0;0
12.11.2020 14:04:44;4,5;31,995;31,5521511666667;931,648133333333;5,15736655555555;40,05473;0,5008500025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;22,4966722222222;56,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5008500025;0;0
12.11.2020 14:09:44;4,58333333333333;31,995;31,6049994166667;955,166666666667;5,12651020555556;40,6825266666667;0,500999001666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;22,9999944444444;57,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500999001666667;0;0
12.11.2020 14:14:44;4,66666666666667;31,995;31,5528494166667;942,9;5,13344344444445;40,6992766666667;0,501224499166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;23,4966722222222;58,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501224499166667;0;0
12.11.2020 14:19:44;4,75;31,995;31,5521511666667;951,63;5,12213301666667;40,3909466666667;0,500927495;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;23,9999944444444;59,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500927495;0;0
12.11.2020 14:24:44;4,83333333333333;31,995;31,5528488333333;953,933333333333;5,1328189502924;38,9763833333333;0,500624505;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;24,4966722222222;60,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500624505;0;0
12.11.2020 14:29:44;4,91666666666667;31,995;31,537251;942,9;5,12363604415205;40,47363;0,500699999166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;25,4966666666667;61,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500699999166667;0;0
12.11.2020 14:34:44;5;31,995;31,5377491666667;934,56;5,15445571190476;48,5025533333333;0,5009235025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;25,9999944444444;62,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5009235025;0;0
12.11.2020 14:39:44;5,08333333333333;31,9502995;31,5000004166667;900,203333333333;5,19191299365079;61,34898;0,501000995833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;26;63,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501000995833333;0;0
12.11.2020 14:44:44;5,16666666666667;31,949701;31,5521505833333;816,71;5,17619286666667;65,8669905555555;0,5009245025;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;26;64,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5009245025;0;0
12.11.2020 14:49:44;5,25;31,9949995;31,6496999166667;800;5,15796467407407;71,265642037037;0,501149000833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;26;65,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501149000833333;0;0
12.11.2020 14:54:44;5,33333333333333;31,9502995;31,8812515833333;800;5,18427290740741;68,2951307407407;0,501150996666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;26,4966722222222;66,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501150996666667;0;0
12.11.2020 14:59:44;5,41666666666667;31,949701;31,8837458333333;800;5,16765262962963;73,9222833333333;0,500776499166667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;26,9999944444444;67,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500776499166667;0;0
12.11.2020 15:04:44;5,5;31,9949995;31,79930325;800;5,16259828333333;85,8173977777778;0,500624503333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;27;68,9933388888889;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500624503333333;0;0
12.11.2020 15:09:44;5,58333333333333;31,995;31,85284825;800;5,15743693333333;97,3907994444444;0,5007745;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;27;70,4966611111111;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007745;0;0
12.11.2020 15:14:44;5,66666666666667;31,995;31,8000005833333;800;5,18587343888889;107,548189444444;0,500775498333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;27,4966722222222;71,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775498333333;0;0
12.11.2020 15:19:44;5,75;31,995;31,8;800;5,18463622777778;111,613291904762;0,500774501666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;27,9999944444444;72,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500774501666667;0;0
12.11.2020 15:24:44;5,83333333333333;31,995;31,8521505833333;800;5,14463001111111;110,244218095238;0,501073501666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;28;73,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501073501666667;0;0
12.11.2020 15:29:44;5,91666666666667;31,995;31,8528488333333;800;5,17988175;109,96710625;0,500927493333333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;28;74,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500927493333333;0;0
12.11.2020 15:34:44;6;31,995;31,8000005833333;800;5,16304838888889;109,889567083333;0,500699005833333;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;28;75,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500699005833333;0;0
12.11.2020 15:39:44;6,08333333333333;31,995;31,8;800;5,17835032777778;109,442526666667;0,500999;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;28;76,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500999;0;0
12.11.2020 15:44:44;6,16666666666667;31,995;31,8;800;5,19851638888889;107,282548888889;0,501000996666667;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0,3;42;28,4966722222222;77,4966666666667;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501000996666667;0;0
